session_id,user_id,device,traffic_source,region,event_stage,event_timestamp,order_value
S110811,U24337,desktop,paid_ads,South,view_product,2025-12-11 07:37:00,
S110812,U13524,desktop,organic_search,South,view_product,2025-12-20 14:35:00,
S110813,U20279,desktop,direct,West,view_product,2025-10-26 21:55:00,
S110813,U20279,desktop,direct,West,add_to_cart,2025-10-26 21:57:00,
S110813,U20279,desktop,direct,West,checkout_start,2025-10-26 22:03:00,
S110814,U22647,mobile,social,West,view_product,2025-12-07 10:05:00,
S110815,U14647,desktop,email,South,view_product,2025-10-03 02:04:00,
S110816,U11599,desktop,organic_search,West,view_product,2025-12-03 15:14:00,
S110817,U30924,mobile,organic_search,South,view_product,2025-12-26 07:29:00,
S110818,U30320,mobile,organic_search,West,view_product,2025-11-23 03:07:00,
S110819,U44828,desktop,organic_search,East,view_product,2025-12-14 21:48:00,
S110820,U22508,tablet,paid_ads,East,view_product,2025-10-02 00:33:00,
S110820,U22508,tablet,paid_ads,East,add_to_cart,2025-10-02 00:34:00,
S110820,U22508,tablet,paid_ads,East,checkout_start,2025-10-02 00:36:00,
S110820,U22508,tablet,paid_ads,East,purchase,2025-10-02 00:41:00,19.27
S110821,U41361,mobile,paid_ads,West,view_product,2025-11-22 15:33:00,
S110822,U16646,mobile,social,West,view_product,2025-11-18 09:22:00,
S110822,U16646,mobile,social,West,add_to_cart,2025-11-18 09:26:00,
S110823,U23373,desktop,organic_search,North,view_product,2025-10-06 14:52:00,
S110824,U29767,tablet,email,West,view_product,2025-11-21 00:12:00,
S110824,U29767,tablet,email,West,add_to_cart,2025-11-21 00:20:00,
S110824,U29767,tablet,email,West,checkout_start,2025-11-21 00:22:00,
S110824,U29767,tablet,email,West,purchase,2025-11-21 00:26:00,63.34
S110825,U36833,mobile,email,East,view_product,2025-10-11 08:57:00,
S110825,U36833,mobile,email,East,add_to_cart,2025-10-11 09:00:00,
S110825,U36833,mobile,email,East,checkout_start,2025-10-11 09:03:00,
S110825,U36833,mobile,email,East,purchase,2025-10-11 09:13:00,124.86
S110826,U10907,desktop,organic_search,South,view_product,2025-11-28 04:03:00,
S110827,U22927,desktop,organic_search,East,view_product,2025-10-21 11:04:00,
S110827,U22927,desktop,organic_search,East,add_to_cart,2025-10-21 11:12:00,
S110828,U33482,mobile,organic_search,East,view_product,2025-11-09 23:25:00,
S110829,U13690,tablet,direct,North,view_product,2025-11-06 15:22:00,
S110830,U40117,mobile,organic_search,North,view_product,2025-10-13 04:50:00,
S110831,U11266,mobile,direct,West,view_product,2025-10-05 06:17:00,
S110831,U11266,mobile,direct,West,add_to_cart,2025-10-05 06:19:00,
S110831,U11266,mobile,direct,West,checkout_start,2025-10-05 06:24:00,
S110831,U11266,mobile,direct,West,purchase,2025-10-05 06:25:00,33.67
S110832,U44727,mobile,direct,South,view_product,2025-10-07 03:23:00,
S110832,U44727,mobile,direct,South,add_to_cart,2025-10-07 03:26:00,
S110833,U39421,tablet,email,North,view_product,2025-10-06 23:20:00,
S110834,U12454,mobile,paid_ads,West,view_product,2025-10-25 17:42:00,
S110835,U15607,mobile,email,West,view_product,2025-10-18 17:19:00,
S110836,U27141,desktop,paid_ads,East,view_product,2025-11-26 09:24:00,
S110837,U33573,mobile,direct,West,view_product,2025-12-14 05:15:00,
S110837,U33573,mobile,direct,West,add_to_cart,2025-12-14 05:17:00,
S110838,U22960,mobile,paid_ads,East,view_product,2025-12-01 13:45:00,
S110839,U32561,desktop,organic_search,South,view_product,2025-12-07 19:14:00,
S110839,U32561,desktop,organic_search,South,add_to_cart,2025-12-07 19:21:00,
S110839,U32561,desktop,organic_search,South,checkout_start,2025-12-07 19:24:00,
S110839,U32561,desktop,organic_search,South,purchase,2025-12-07 19:30:00,31.96
S110840,U36325,desktop,direct,South,view_product,2025-10-13 17:41:00,
S110841,U21767,desktop,organic_search,West,view_product,2025-12-06 12:39:00,
S110842,U33980,mobile,organic_search,West,view_product,2025-12-05 15:46:00,
S110843,U35188,mobile,social,West,view_product,2025-12-29 06:29:00,
S110844,U33755,desktop,organic_search,West,view_product,2025-12-08 16:51:00,
S110844,U33755,desktop,organic_search,West,add_to_cart,2025-12-08 16:57:00,
S110845,U36742,desktop,email,West,view_product,2025-11-14 04:07:00,
S110846,U24307,mobile,paid_ads,East,view_product,2025-12-07 15:35:00,
S110847,U34812,mobile,social,East,view_product,2025-12-06 00:07:00,
S110847,U34812,mobile,social,East,add_to_cart,2025-12-06 00:09:00,
S110848,U43139,mobile,direct,East,view_product,2025-10-18 21:47:00,
S110849,U29949,mobile,direct,North,view_product,2025-10-01 05:09:00,
S110850,U13309,mobile,social,East,view_product,2025-12-08 07:20:00,
S110851,U31174,desktop,paid_ads,West,view_product,2025-12-10 16:01:00,
S110852,U24638,desktop,direct,East,view_product,2025-10-18 12:54:00,
S110852,U24638,desktop,direct,East,add_to_cart,2025-10-18 13:02:00,
S110852,U24638,desktop,direct,East,checkout_start,2025-10-18 13:08:00,
S110853,U21810,desktop,organic_search,West,view_product,2025-11-20 00:27:00,
S110854,U39876,mobile,direct,North,view_product,2025-11-20 04:23:00,
S110855,U15276,desktop,paid_ads,West,view_product,2025-12-23 19:10:00,
S110856,U16449,desktop,organic_search,North,view_product,2025-12-19 22:34:00,
S110857,U14007,desktop,organic_search,East,view_product,2025-11-25 22:03:00,
S110858,U25564,mobile,paid_ads,South,view_product,2025-11-01 04:47:00,
S110858,U25564,mobile,paid_ads,South,add_to_cart,2025-11-01 04:55:00,
S110859,U25742,mobile,paid_ads,West,view_product,2025-12-29 10:43:00,
S110860,U13126,mobile,organic_search,North,view_product,2025-12-12 23:30:00,
S110860,U13126,mobile,organic_search,North,add_to_cart,2025-12-12 23:32:00,
S110860,U13126,mobile,organic_search,North,checkout_start,2025-12-12 23:34:00,
S110860,U13126,mobile,organic_search,North,purchase,2025-12-12 23:37:00,193.61
S110861,U21085,mobile,direct,South,view_product,2025-10-15 12:15:00,
S110862,U42015,mobile,paid_ads,East,view_product,2025-12-25 21:40:00,
S110862,U42015,mobile,paid_ads,East,add_to_cart,2025-12-25 21:44:00,
S110863,U18402,desktop,social,West,view_product,2025-11-01 07:17:00,
S110864,U11031,desktop,organic_search,East,view_product,2025-12-08 12:15:00,
S110864,U11031,desktop,organic_search,East,add_to_cart,2025-12-08 12:22:00,
S110864,U11031,desktop,organic_search,East,checkout_start,2025-12-08 12:24:00,
S110864,U11031,desktop,organic_search,East,purchase,2025-12-08 12:31:00,175.09
S110865,U38139,desktop,social,South,view_product,2025-11-02 04:37:00,
S110866,U37831,mobile,social,West,view_product,2025-10-29 18:01:00,
S110867,U39388,mobile,paid_ads,East,view_product,2025-10-17 21:24:00,
S110868,U23818,mobile,email,North,view_product,2025-10-23 04:33:00,
S110869,U11769,mobile,organic_search,North,view_product,2025-10-24 07:41:00,
S110870,U36875,mobile,organic_search,North,view_product,2025-12-19 21:12:00,
S110870,U36875,mobile,organic_search,North,add_to_cart,2025-12-19 21:14:00,
S110870,U36875,mobile,organic_search,North,checkout_start,2025-12-19 21:16:00,
S110871,U26312,mobile,paid_ads,West,view_product,2025-10-15 05:14:00,
S110872,U23227,mobile,social,North,view_product,2025-12-10 18:16:00,
S110873,U28329,mobile,paid_ads,West,view_product,2025-11-14 02:44:00,
S110874,U32059,mobile,organic_search,South,view_product,2025-10-31 16:43:00,
S110875,U38795,mobile,paid_ads,South,view_product,2025-11-14 00:50:00,
S110876,U35070,desktop,organic_search,West,view_product,2025-10-10 07:09:00,
S110876,U35070,desktop,organic_search,West,add_to_cart,2025-10-10 07:13:00,
S110876,U35070,desktop,organic_search,West,checkout_start,2025-10-10 07:19:00,
S110876,U35070,desktop,organic_search,West,purchase,2025-10-10 07:20:00,133.77
S110877,U25611,mobile,organic_search,North,view_product,2025-10-31 09:59:00,
S110878,U29110,desktop,direct,South,view_product,2025-12-17 00:44:00,
S110878,U29110,desktop,direct,South,add_to_cart,2025-12-17 00:48:00,
S110878,U29110,desktop,direct,South,checkout_start,2025-12-17 00:51:00,
S110878,U29110,desktop,direct,South,purchase,2025-12-17 00:55:00,156.9
S110879,U37760,mobile,paid_ads,East,view_product,2025-10-06 19:00:00,
S110879,U37760,mobile,paid_ads,East,add_to_cart,2025-10-06 19:02:00,
S110880,U44948,tablet,paid_ads,South,view_product,2025-12-21 12:19:00,
S110881,U14086,mobile,paid_ads,South,view_product,2025-12-26 01:48:00,
S110881,U14086,mobile,paid_ads,South,add_to_cart,2025-12-26 01:56:00,
S110882,U14453,desktop,social,South,view_product,2025-11-06 13:35:00,
S110883,U35012,tablet,direct,North,view_product,2025-11-19 11:25:00,
S110883,U35012,tablet,direct,North,add_to_cart,2025-11-19 11:27:00,
S110884,U42306,mobile,paid_ads,East,view_product,2025-11-30 04:26:00,
S110885,U23880,mobile,social,East,view_product,2025-10-05 13:34:00,
S110886,U38822,desktop,paid_ads,West,view_product,2025-10-20 15:49:00,
S110887,U23005,mobile,paid_ads,West,view_product,2025-11-19 17:38:00,
S110888,U13625,tablet,paid_ads,West,view_product,2025-10-27 23:19:00,
S110889,U18201,mobile,organic_search,North,view_product,2025-12-08 00:46:00,
S110890,U23385,mobile,social,North,view_product,2025-11-20 19:32:00,
S110890,U23385,mobile,social,North,add_to_cart,2025-11-20 19:36:00,
S110891,U34360,tablet,social,South,view_product,2025-11-08 04:43:00,
S110892,U11913,desktop,paid_ads,East,view_product,2025-11-22 12:32:00,
S110892,U11913,desktop,paid_ads,East,add_to_cart,2025-11-22 12:40:00,
S110892,U11913,desktop,paid_ads,East,checkout_start,2025-11-22 12:43:00,
S110893,U21262,desktop,paid_ads,West,view_product,2025-11-27 10:24:00,
S110894,U21564,desktop,paid_ads,North,view_product,2025-11-17 07:41:00,
S110895,U12512,desktop,organic_search,South,view_product,2025-11-20 03:00:00,
S110896,U27612,mobile,direct,West,view_product,2025-12-20 00:52:00,
S110897,U17144,desktop,paid_ads,North,view_product,2025-10-03 03:57:00,
S110898,U32384,mobile,social,North,view_product,2025-10-06 19:51:00,
S110899,U40758,desktop,paid_ads,South,view_product,2025-11-20 08:55:00,
S110900,U39470,desktop,paid_ads,North,view_product,2025-11-23 14:22:00,
S110901,U10620,mobile,direct,East,view_product,2025-12-13 07:59:00,
S110902,U31845,mobile,organic_search,East,view_product,2025-10-11 11:53:00,
S110903,U20321,mobile,organic_search,South,view_product,2025-12-14 15:16:00,
S110903,U20321,mobile,organic_search,South,add_to_cart,2025-12-14 15:24:00,
S110904,U19775,mobile,organic_search,East,view_product,2025-12-09 18:06:00,
S110905,U30703,mobile,organic_search,West,view_product,2025-11-09 13:20:00,
S110905,U30703,mobile,organic_search,West,add_to_cart,2025-11-09 13:25:00,
S110905,U30703,mobile,organic_search,West,checkout_start,2025-11-09 13:28:00,
S110905,U30703,mobile,organic_search,West,purchase,2025-11-09 13:30:00,176.24
S110906,U11939,mobile,organic_search,South,view_product,2025-10-24 20:35:00,
S110907,U43517,desktop,paid_ads,East,view_product,2025-12-25 17:36:00,
S110908,U29854,mobile,paid_ads,North,view_product,2025-12-28 15:08:00,
S110909,U24847,tablet,social,East,view_product,2025-10-18 16:35:00,
S110909,U24847,tablet,social,East,add_to_cart,2025-10-18 16:36:00,
S110910,U44688,mobile,direct,South,view_product,2025-10-28 03:19:00,
S110910,U44688,mobile,direct,South,add_to_cart,2025-10-28 03:20:00,
S110911,U19967,mobile,organic_search,East,view_product,2025-10-20 01:00:00,
S110912,U43860,mobile,organic_search,North,view_product,2025-11-07 05:42:00,
S110913,U12974,mobile,email,West,view_product,2025-12-09 05:56:00,
S110913,U12974,mobile,email,West,add_to_cart,2025-12-09 06:01:00,
S110913,U12974,mobile,email,West,checkout_start,2025-12-09 06:07:00,
S110913,U12974,mobile,email,West,purchase,2025-12-09 06:17:00,210.71
S110914,U43052,desktop,organic_search,East,view_product,2025-12-23 01:48:00,
S110915,U35108,mobile,organic_search,North,view_product,2025-11-01 03:41:00,
S110915,U35108,mobile,organic_search,North,add_to_cart,2025-11-01 03:43:00,
S110915,U35108,mobile,organic_search,North,checkout_start,2025-11-01 03:48:00,
S110915,U35108,mobile,organic_search,North,purchase,2025-11-01 03:57:00,162.22
S110916,U15661,mobile,social,West,view_product,2025-12-22 05:25:00,
S110917,U36383,desktop,social,West,view_product,2025-11-04 04:10:00,
S110918,U24917,desktop,paid_ads,East,view_product,2025-11-08 09:25:00,
S110918,U24917,desktop,paid_ads,East,add_to_cart,2025-11-08 09:33:00,
S110918,U24917,desktop,paid_ads,East,checkout_start,2025-11-08 09:36:00,
S110918,U24917,desktop,paid_ads,East,purchase,2025-11-08 09:42:00,204.22
S110919,U40038,mobile,paid_ads,North,view_product,2025-12-27 02:28:00,
S110920,U29303,mobile,direct,East,view_product,2025-12-22 22:19:00,
S110921,U14659,mobile,organic_search,East,view_product,2025-10-25 12:07:00,
S110921,U14659,mobile,organic_search,East,add_to_cart,2025-10-25 12:09:00,
S110922,U24315,desktop,direct,North,view_product,2025-10-30 04:06:00,
S110923,U44515,mobile,email,North,view_product,2025-12-29 12:51:00,
S110924,U12603,mobile,paid_ads,East,view_product,2025-12-14 03:58:00,
S110925,U17106,mobile,organic_search,North,view_product,2025-10-08 15:08:00,
S110926,U40562,desktop,organic_search,West,view_product,2025-12-05 21:56:00,
S110926,U40562,desktop,organic_search,West,add_to_cart,2025-12-05 22:03:00,
S110927,U29078,desktop,direct,North,view_product,2025-12-22 13:18:00,
S110927,U29078,desktop,direct,North,add_to_cart,2025-12-22 13:19:00,
S110927,U29078,desktop,direct,North,checkout_start,2025-12-22 13:25:00,
S110928,U28866,mobile,email,East,view_product,2025-11-14 03:46:00,
S110929,U42939,mobile,organic_search,South,view_product,2025-12-01 04:39:00,
S110929,U42939,mobile,organic_search,South,add_to_cart,2025-12-01 04:42:00,
S110930,U14940,desktop,email,North,view_product,2025-11-24 13:51:00,
S110931,U41175,mobile,social,South,view_product,2025-12-25 08:33:00,
S110932,U20151,mobile,social,East,view_product,2025-12-16 10:31:00,
S110933,U33971,mobile,organic_search,North,view_product,2025-10-29 06:58:00,
S110934,U22994,mobile,organic_search,South,view_product,2025-11-02 11:50:00,
S110935,U23576,desktop,email,North,view_product,2025-12-04 15:07:00,
S110935,U23576,desktop,email,North,add_to_cart,2025-12-04 15:12:00,
S110935,U23576,desktop,email,North,checkout_start,2025-12-04 15:16:00,
S110935,U23576,desktop,email,North,purchase,2025-12-04 15:23:00,130.19
S110936,U18911,mobile,organic_search,South,view_product,2025-11-09 20:51:00,
S110937,U44023,mobile,organic_search,North,view_product,2025-11-30 04:21:00,
S110938,U39000,desktop,direct,East,view_product,2025-12-20 02:12:00,
S110938,U39000,desktop,direct,East,add_to_cart,2025-12-20 02:17:00,
S110938,U39000,desktop,direct,East,checkout_start,2025-12-20 02:21:00,
S110938,U39000,desktop,direct,East,purchase,2025-12-20 02:28:00,210.83
S110939,U16811,tablet,organic_search,South,view_product,2025-12-27 13:52:00,
S110939,U16811,tablet,organic_search,South,add_to_cart,2025-12-27 13:55:00,
S110939,U16811,tablet,organic_search,South,checkout_start,2025-12-27 14:01:00,
S110939,U16811,tablet,organic_search,South,purchase,2025-12-27 14:06:00,110.34
S110940,U22006,mobile,paid_ads,West,view_product,2025-10-18 09:22:00,
S110941,U41876,desktop,email,West,view_product,2025-12-16 18:37:00,
S110942,U42735,mobile,paid_ads,East,view_product,2025-10-09 03:39:00,
S110943,U26357,desktop,email,South,view_product,2025-10-29 12:48:00,
S110944,U23731,desktop,organic_search,West,view_product,2025-10-04 02:19:00,
S110945,U42284,tablet,organic_search,North,view_product,2025-11-16 21:47:00,
S110946,U40041,tablet,direct,West,view_product,2025-12-24 02:36:00,
S110946,U40041,tablet,direct,West,add_to_cart,2025-12-24 02:41:00,
S110946,U40041,tablet,direct,West,checkout_start,2025-12-24 02:44:00,
S110947,U35731,desktop,email,North,view_product,2025-11-03 01:56:00,
S110948,U39774,mobile,organic_search,West,view_product,2025-11-09 02:58:00,
S110949,U16757,mobile,organic_search,South,view_product,2025-11-18 08:52:00,
S110949,U16757,mobile,organic_search,South,add_to_cart,2025-11-18 08:56:00,
S110950,U18861,mobile,organic_search,South,view_product,2025-10-23 04:29:00,
S110951,U41830,desktop,paid_ads,South,view_product,2025-12-29 21:03:00,
S110952,U39812,desktop,email,South,view_product,2025-10-16 16:27:00,
S110952,U39812,desktop,email,South,add_to_cart,2025-10-16 16:31:00,
S110952,U39812,desktop,email,South,checkout_start,2025-10-16 16:35:00,
S110952,U39812,desktop,email,South,purchase,2025-10-16 16:42:00,141.69
S110953,U40716,mobile,organic_search,East,view_product,2025-12-13 18:14:00,
S110954,U28215,mobile,direct,East,view_product,2025-12-22 05:10:00,
S110955,U16558,desktop,organic_search,North,view_product,2025-11-15 10:50:00,
S110955,U16558,desktop,organic_search,North,add_to_cart,2025-11-15 10:58:00,
S110955,U16558,desktop,organic_search,North,checkout_start,2025-11-15 11:04:00,
S110956,U44681,desktop,organic_search,West,view_product,2025-10-31 22:00:00,
S110957,U37351,desktop,paid_ads,South,view_product,2025-10-04 11:47:00,
S110958,U26140,desktop,social,South,view_product,2025-11-20 08:03:00,
S110959,U39652,desktop,paid_ads,West,view_product,2025-10-19 17:55:00,
S110959,U39652,desktop,paid_ads,West,add_to_cart,2025-10-19 17:57:00,
S110960,U20436,mobile,direct,South,view_product,2025-11-22 07:07:00,
S110960,U20436,mobile,direct,South,add_to_cart,2025-11-22 07:14:00,
S110961,U39866,mobile,organic_search,South,view_product,2025-11-17 09:02:00,
S110962,U26538,desktop,organic_search,North,view_product,2025-11-23 16:09:00,
S110963,U28277,mobile,social,South,view_product,2025-10-21 16:05:00,
S110963,U28277,mobile,social,South,add_to_cart,2025-10-21 16:13:00,
S110964,U17413,mobile,organic_search,West,view_product,2025-11-29 09:43:00,
S110965,U21030,desktop,direct,West,view_product,2025-12-08 19:41:00,
S110966,U22407,mobile,email,West,view_product,2025-12-09 21:35:00,
S110967,U27694,desktop,organic_search,South,view_product,2025-11-29 11:32:00,
S110968,U27878,mobile,organic_search,North,view_product,2025-12-28 12:20:00,
S110969,U31726,desktop,direct,North,view_product,2025-12-13 20:23:00,
